id,author_id_x,created_at_x,text_x,lang_x,source_x,retweet_count_x,reply_count_x,like_count_x,quote_count_x,hashtags_x,mentions_x,urls_x,possibly_sensitive_x,conversation_id_x,reply_settings_x,context_entities_x,referenced_tweets_x,author_username_x,author_name_x,author_verified_x,author_followers_x,author_profile_image_x,text_clean_x,tmpid_x,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_id_y,created_at_y,text_y,lang_y,source_y,retweet_count_y,reply_count_y,like_count_y,quote_count_y,hashtags_y,mentions_y,urls_y,possibly_sensitive_y,conversation_id_y,reply_settings_y,context_entities_y,referenced_tweets_y,author_username_y,author_name_y,author_verified_y,author_followers_y,author_profile_image_y,text_clean_y,tmpid_y
1944938587880894695,1694548294683287553,2025-07-15 01:54:29+00:00,"@MJ72804966 @DrSuneelDhand It is NOT for you to decide who gets to be in what body. That is a personal decision. Being “chunky” comes with health risks and often is the symptom that metabolically, the body is unhealthy. A short time later, these so called “chunky” develop type 2 diabetes. Often, “chunky “",en,,0,0,0,0,[],"['MJ72804966', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944898644626321751 type=replied_to>],kerryaw33,Kerry,False,781,https://pbs.twimg.com/profile_images/1694548459418701824/q4TIi8Si_normal.png,@MJ72804966 @DrSuneelDhand It is NOT for you to decide who gets to be in what body. That is a personal decision. Being chunky comes with health risks and often is the symptom that metabolically the body is unhealthy. A short time later these so called chunky develop type 2 diabetes. Often chunky,245,False,False,False,False,False,False,False,False,False,False,1694548294683287553,2025-07-15 01:54:29+00:00,"@MJ72804966 @DrSuneelDhand It is NOT for you to decide who gets to be in what body. That is a personal decision. Being “chunky” comes with health risks and often is the symptom that metabolically, the body is unhealthy. A short time later, these so called “chunky” develop type 2 diabetes. Often, “chunky “",en,,0,0,0,0,[],"['MJ72804966', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944898644626321751 type=replied_to>],kerryaw33,Kerry,False,781,https://pbs.twimg.com/profile_images/1694548459418701824/q4TIi8Si_normal.png,@MJ72804966 @DrSuneelDhand It is NOT for you to decide who gets to be in what body. That is a personal decision. Being chunky comes with health risks and often is the symptom that metabolically the body is unhealthy. A short time later these so called chunky develop type 2 diabetes. Often chunky,245
1944936058220896404,1343214920,2025-07-15 01:44:26+00:00,@gator_gum @DrSuneelDhand I am reading that it can cause gastroparesis. This alone is enough to keep me away from it. That condition is super nasty!!!! (My sister had it. It was detrimental to her quality of life.),en,,0,0,0,0,[],"['gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944584917746110516 type=replied_to>],BasileCAP,Chaun Basile,False,46,https://pbs.twimg.com/profile_images/1682975330598895616/bUJIyjiW_normal.jpg,@gator_gum @DrSuneelDhand I am reading that it can cause gastroparesis. This alone is enough to keep me away from it. That condition is super nasty!!!! (My sister had it. It was detrimental to her quality of life.),246,False,False,False,False,False,False,False,False,False,False,1343214920,2025-07-15 01:44:26+00:00,@gator_gum @DrSuneelDhand I am reading that it can cause gastroparesis. This alone is enough to keep me away from it. That condition is super nasty!!!! (My sister had it. It was detrimental to her quality of life.),en,,0,0,0,0,[],"['gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944584917746110516 type=replied_to>],BasileCAP,Chaun Basile,False,46,https://pbs.twimg.com/profile_images/1682975330598895616/bUJIyjiW_normal.jpg,@gator_gum @DrSuneelDhand I am reading that it can cause gastroparesis. This alone is enough to keep me away from it. That condition is super nasty!!!! (My sister had it. It was detrimental to her quality of life.),246
1944929280040820898,1890421955079102464,2025-07-15 01:17:30+00:00,"@Ams2957 @DrSuneelDhand Unfortunately, as athletic as I am, and health-conscious, jab-caused insulin resistance is too much for mere lifestle change &amp; requires medication, hence my question of the doctor above",en,,0,1,0,0,[],"['Ams2957', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944758240891330757 type=replied_to>],sealopiccc,Sealo,False,165,https://pbs.twimg.com/profile_images/1910929629734424576/XOmvgvJy_normal.jpg,@Ams2957 @DrSuneelDhand Unfortunately as athletic as I am and health-conscious jab-caused insulin resistance is too much for mere lifestle change & requires medication hence my question of the doctor above,247,False,False,False,False,False,False,False,False,False,False,1890421955079102464,2025-07-15 01:17:30+00:00,"@Ams2957 @DrSuneelDhand Unfortunately, as athletic as I am, and health-conscious, jab-caused insulin resistance is too much for mere lifestle change &amp; requires medication, hence my question of the doctor above",en,,0,1,0,0,[],"['Ams2957', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944758240891330757 type=replied_to>],sealopiccc,Sealo,False,165,https://pbs.twimg.com/profile_images/1910929629734424576/XOmvgvJy_normal.jpg,@Ams2957 @DrSuneelDhand Unfortunately as athletic as I am and health-conscious jab-caused insulin resistance is too much for mere lifestle change & requires medication hence my question of the doctor above,247
1944927843051581886,386276908,2025-07-15 01:11:47+00:00,@DrSuneelDhand interested in how this plays out in Aus.  With more effective agents that artificially reduce appetite we have a responsibility to ensure patients protect LBM nutritional adequacy etc. We have decided bugger that have what you want don't worry about nutrition or exercise profs,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],healthregulate,diabetesdietitian,False,352,https://pbs.twimg.com/profile_images/1830293696/fruit-with-tape-measure_normal.jpg,@DrSuneelDhand interested in how this plays out in Aus. With more effective agents that artificially reduce appetite we have a responsibility to ensure patients protect LBM nutritional adequacy etc. We have decided bugger that have what you want dont worry about nutrition or exercise profs,248,False,False,False,False,False,False,False,False,False,False,386276908,2025-07-15 01:11:47+00:00,@DrSuneelDhand interested in how this plays out in Aus.  With more effective agents that artificially reduce appetite we have a responsibility to ensure patients protect LBM nutritional adequacy etc. We have decided bugger that have what you want don't worry about nutrition or exercise profs,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],healthregulate,diabetesdietitian,False,352,https://pbs.twimg.com/profile_images/1830293696/fruit-with-tape-measure_normal.jpg,@DrSuneelDhand interested in how this plays out in Aus. With more effective agents that artificially reduce appetite we have a responsibility to ensure patients protect LBM nutritional adequacy etc. We have decided bugger that have what you want dont worry about nutrition or exercise profs,248
1944927199556985037,1459360303620186113,2025-07-15 01:09:14+00:00,@JWMoses @DrSuneelDhand How does it save lives?,en,,0,0,0,0,[],"['JWMoses', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944882885619802280 type=replied_to>],SovereignHuman5,Sovereign Human,False,167,https://pbs.twimg.com/profile_images/1459360421459152898/avPsmwcg_normal.png,@JWMoses @DrSuneelDhand How does it save lives?,249,False,False,False,False,False,False,False,False,False,False,1459360303620186113,2025-07-15 01:09:14+00:00,@JWMoses @DrSuneelDhand How does it save lives?,en,,0,0,0,0,[],"['JWMoses', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944882885619802280 type=replied_to>],SovereignHuman5,Sovereign Human,False,167,https://pbs.twimg.com/profile_images/1459360421459152898/avPsmwcg_normal.png,@JWMoses @DrSuneelDhand How does it save lives?,249
1944926774430753059,1589662383290683396,2025-07-15 01:07:32+00:00,@vordenker__ @EthanWise251746 @DrSuneelDhand Of course the diet sucks!!!!   People are undisciplined and lazy.  What else do you need to know?,en,,0,0,1,0,[],"['vordenker__', 'EthanWise251746', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944899436506722518 type=replied_to>],156BoyWonder,Boy Wonder,False,334,https://pbs.twimg.com/profile_images/1589668259913236481/01FhPoAV_normal.jpg,@vordenker__ @EthanWise251746 @DrSuneelDhand Of course the diet sucks!!!! People are undisciplined and lazy. What else do you need to know?,250,False,False,False,False,False,False,False,False,False,False,1589662383290683396,2025-07-15 01:07:32+00:00,@vordenker__ @EthanWise251746 @DrSuneelDhand Of course the diet sucks!!!!   People are undisciplined and lazy.  What else do you need to know?,en,,0,0,1,0,[],"['vordenker__', 'EthanWise251746', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944899436506722518 type=replied_to>],156BoyWonder,Boy Wonder,False,334,https://pbs.twimg.com/profile_images/1589668259913236481/01FhPoAV_normal.jpg,@vordenker__ @EthanWise251746 @DrSuneelDhand Of course the diet sucks!!!! People are undisciplined and lazy. What else do you need to know?,250
1944926452069060926,1589662383290683396,2025-07-15 01:06:15+00:00,@TaeNoHands @Ifitsworthhavin @DrSuneelDhand Yes stupid.  People would rather be fat.  What part don’t you get?  You sound like someone who’s disconnected.  It’s EXTREMELY hard not to eat for some people.,en,,0,1,0,0,[],"['TaeNoHands', 'Ifitsworthhavin', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944883926042087477 type=replied_to>],156BoyWonder,Boy Wonder,False,334,https://pbs.twimg.com/profile_images/1589668259913236481/01FhPoAV_normal.jpg,@TaeNoHands @Ifitsworthhavin @DrSuneelDhand Yes stupid. People would rather be fat. What part dont you get? You sound like someone whos disconnected. Its EXTREMELY hard not to eat for some people.,251,False,False,False,False,False,False,False,False,False,False,1589662383290683396,2025-07-15 01:06:15+00:00,@TaeNoHands @Ifitsworthhavin @DrSuneelDhand Yes stupid.  People would rather be fat.  What part don’t you get?  You sound like someone who’s disconnected.  It’s EXTREMELY hard not to eat for some people.,en,,0,1,0,0,[],"['TaeNoHands', 'Ifitsworthhavin', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944883926042087477 type=replied_to>],156BoyWonder,Boy Wonder,False,334,https://pbs.twimg.com/profile_images/1589668259913236481/01FhPoAV_normal.jpg,@TaeNoHands @Ifitsworthhavin @DrSuneelDhand Yes stupid. People would rather be fat. What part dont you get? You sound like someone whos disconnected. Its EXTREMELY hard not to eat for some people.,251
1944922730354343940,21374730,2025-07-15 00:51:28+00:00,@Ams2957 @sealopiccc @DrSuneelDhand Im also living proof that it works.,en,,0,0,0,0,[],"['Ams2957', 'sealopiccc', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944758240891330757 type=replied_to>],sisalgirl,Apanthropic Latibulating Hermit Marie Wh*te,False,7260,https://pbs.twimg.com/profile_images/1482810391596081156/b9vSvOvV_normal.jpg,@Ams2957 @sealopiccc @DrSuneelDhand Im also living proof that it works.,252,False,False,False,False,False,False,False,False,False,False,21374730,2025-07-15 00:51:28+00:00,@Ams2957 @sealopiccc @DrSuneelDhand Im also living proof that it works.,en,,0,0,0,0,[],"['Ams2957', 'sealopiccc', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944758240891330757 type=replied_to>],sisalgirl,Apanthropic Latibulating Hermit Marie Wh*te,False,7260,https://pbs.twimg.com/profile_images/1482810391596081156/b9vSvOvV_normal.jpg,@Ams2957 @sealopiccc @DrSuneelDhand Im also living proof that it works.,252
1944922682375725203,1519177591353085953,2025-07-15 00:51:17+00:00,"@156BoyWonder @GlpTrackerApp @EthanWise251746 @DrSuneelDhand Could be. It is the excuse being used for so many who are using it for convenience. ""Easier"" doesn't mean the benefit outweighs risk. But these guinea pigs are providing us lots of data.",en,,0,0,0,0,[],"['156BoyWonder', 'GlpTrackerApp', 'EthanWise251746', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944850894434263120 type=replied_to>],HeatherWake123,realityislit,False,171,https://pbs.twimg.com/profile_images/1519177710345498625/k0bqvoH7_normal.png,@156BoyWonder @GlpTrackerApp @EthanWise251746 @DrSuneelDhand Could be. It is the excuse being used for so many who are using it for convenience. Easier doesnt mean the benefit outweighs risk. But these guinea pigs are providing us lots of data.,253,False,False,False,False,False,False,False,False,False,False,1519177591353085953,2025-07-15 00:51:17+00:00,"@156BoyWonder @GlpTrackerApp @EthanWise251746 @DrSuneelDhand Could be. It is the excuse being used for so many who are using it for convenience. ""Easier"" doesn't mean the benefit outweighs risk. But these guinea pigs are providing us lots of data.",en,,0,0,0,0,[],"['156BoyWonder', 'GlpTrackerApp', 'EthanWise251746', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944850894434263120 type=replied_to>],HeatherWake123,realityislit,False,171,https://pbs.twimg.com/profile_images/1519177710345498625/k0bqvoH7_normal.png,@156BoyWonder @GlpTrackerApp @EthanWise251746 @DrSuneelDhand Could be. It is the excuse being used for so many who are using it for convenience. Easier doesnt mean the benefit outweighs risk. But these guinea pigs are providing us lots of data.,253
1944921892260880674,1630787016894889986,2025-07-15 00:48:08+00:00,@DrSuneelDhand My endocrinologist tried to talk me into using ozempic. He tried to convince me that it was made to treat diabetes. I resisted and refused. He thought it was a bad idea. The pressure is strong. Medicines are considered so good now that it's nearly impossible to avoid them.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],notabot89714641,notabot,False,237,https://pbs.twimg.com/profile_images/1810361098152882176/Y4lpQk5j_normal.jpg,@DrSuneelDhand My endocrinologist tried to talk me into using ozempic. He tried to convince me that it was made to treat diabetes. I resisted and refused. He thought it was a bad idea. The pressure is strong. Medicines are considered so good now that its nearly impossible to avoid them.,254,False,False,False,False,False,False,False,False,False,False,1630787016894889986,2025-07-15 00:48:08+00:00,@DrSuneelDhand My endocrinologist tried to talk me into using ozempic. He tried to convince me that it was made to treat diabetes. I resisted and refused. He thought it was a bad idea. The pressure is strong. Medicines are considered so good now that it's nearly impossible to avoid them.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],notabot89714641,notabot,False,237,https://pbs.twimg.com/profile_images/1810361098152882176/Y4lpQk5j_normal.jpg,@DrSuneelDhand My endocrinologist tried to talk me into using ozempic. He tried to convince me that it was made to treat diabetes. I resisted and refused. He thought it was a bad idea. The pressure is strong. Medicines are considered so good now that its nearly impossible to avoid them.,254
1944921737851814240,410902307,2025-07-15 00:47:31+00:00,@000000000000oh @DrSuneelDhand Not one bit.,en,,0,0,0,0,[],"['000000000000oh', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944583726010454335 type=replied_to>],Marky_1022,Marky 🇺🇸,False,3441,https://pbs.twimg.com/profile_images/1590560793178816514/fGYDl7Gv_normal.jpg,@000000000000oh @DrSuneelDhand Not one bit.,255,False,False,False,False,False,False,False,False,False,False,410902307,2025-07-15 00:47:31+00:00,@000000000000oh @DrSuneelDhand Not one bit.,en,,0,0,0,0,[],"['000000000000oh', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944583726010454335 type=replied_to>],Marky_1022,Marky 🇺🇸,False,3441,https://pbs.twimg.com/profile_images/1590560793178816514/fGYDl7Gv_normal.jpg,@000000000000oh @DrSuneelDhand Not one bit.,255
1944918438939648492,2778279531,2025-07-15 00:34:25+00:00,"@DrSuneelDhand Hubster taking Wegovy for 1.5 years. Started having nausea. GP never touched him,(I’d at least palpitate the liver &amp; pancreas ) but GP increased Wegovy dose &amp; prescribed Zofran 
🤔🤦‍♀️",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],beenthere1998,Susan ♏️ 🇱🇷🇰🇳,False,500,https://pbs.twimg.com/profile_images/775008846553161728/vKDpJflA_normal.jpg,@DrSuneelDhand Hubster taking Wegovy for 1.5 years. Started having nausea. GP never touched him(Id at least palpitate the liver & pancreas ) but GP increased Wegovy dose & prescribed Zofran,256,False,True,False,False,False,False,False,False,False,False,2778279531,2025-07-15 00:34:25+00:00,"@DrSuneelDhand Hubster taking Wegovy for 1.5 years. Started having nausea. GP never touched him,(I’d at least palpitate the liver &amp; pancreas ) but GP increased Wegovy dose &amp; prescribed Zofran 
🤔🤦‍♀️",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],beenthere1998,Susan ♏️ 🇱🇷🇰🇳,False,500,https://pbs.twimg.com/profile_images/775008846553161728/vKDpJflA_normal.jpg,@DrSuneelDhand Hubster taking Wegovy for 1.5 years. Started having nausea. GP never touched him(Id at least palpitate the liver & pancreas ) but GP increased Wegovy dose & prescribed Zofran,256
1944918248790876574,588657529,2025-07-15 00:33:40+00:00,@DrSuneelDhand It makes people I know unreasonably angry at the whole world. And this won’t even be the worst effect.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],vanilla143_88,De'Dee B,False,948,https://pbs.twimg.com/profile_images/1843793053162844162/bYUwAVii_normal.jpg,@DrSuneelDhand It makes people I know unreasonably angry at the whole world. And this wont even be the worst effect.,257,False,False,False,False,False,False,False,False,False,False,588657529,2025-07-15 00:33:40+00:00,@DrSuneelDhand It makes people I know unreasonably angry at the whole world. And this won’t even be the worst effect.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],vanilla143_88,De'Dee B,False,948,https://pbs.twimg.com/profile_images/1843793053162844162/bYUwAVii_normal.jpg,@DrSuneelDhand It makes people I know unreasonably angry at the whole world. And this wont even be the worst effect.,257
1944917051916869660,1673912196269584384,2025-07-15 00:28:54+00:00,@DrSuneelDhand Imagine what it's doing to their gut. It certainly affects their appearance.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Catladypurrs,Dee Dorsty,False,152,https://pbs.twimg.com/profile_images/1673912633156677632/704mSUGA_normal.png,@DrSuneelDhand Imagine what its doing to their gut. It certainly affects their appearance.,258,False,False,False,False,False,False,False,False,False,False,1673912196269584384,2025-07-15 00:28:54+00:00,@DrSuneelDhand Imagine what it's doing to their gut. It certainly affects their appearance.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Catladypurrs,Dee Dorsty,False,152,https://pbs.twimg.com/profile_images/1673912633156677632/704mSUGA_normal.png,@DrSuneelDhand Imagine what its doing to their gut. It certainly affects their appearance.,258
1944916515402473938,1812282151750213632,2025-07-15 00:26:46+00:00,"@DrSuneelDhand these companies move so much money through our political system, they will NEVER be held accountable",en,,0,0,2,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],TipTopToad,eldo,False,285,https://pbs.twimg.com/profile_images/1885518022883844096/BL7-AqMs_normal.jpg,@DrSuneelDhand these companies move so much money through our political system they will NEVER be held accountable,259,False,False,False,False,False,False,False,False,False,False,1812282151750213632,2025-07-15 00:26:46+00:00,"@DrSuneelDhand these companies move so much money through our political system, they will NEVER be held accountable",en,,0,0,2,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],TipTopToad,eldo,False,285,https://pbs.twimg.com/profile_images/1885518022883844096/BL7-AqMs_normal.jpg,@DrSuneelDhand these companies move so much money through our political system they will NEVER be held accountable,259
1944915180024160408,1587858975462027265,2025-07-15 00:21:28+00:00,@DrSuneelDhand Oh I’m sure people are already familiar with the side effects from Ozempic and it’s not pretty. Pharmaceutical companies cover their asses. It’s pathetic they get it away with most of it.,en,,0,0,3,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],KBalu238389771,K.Balu,False,3068,https://pbs.twimg.com/profile_images/1740251602391629824/c2LJrKln_normal.jpg,@DrSuneelDhand Oh Im sure people are already familiar with the side effects from Ozempic and its not pretty. Pharmaceutical companies cover their asses. Its pathetic they get it away with most of it.,260,False,False,False,False,False,False,False,False,False,False,1587858975462027265,2025-07-15 00:21:28+00:00,@DrSuneelDhand Oh I’m sure people are already familiar with the side effects from Ozempic and it’s not pretty. Pharmaceutical companies cover their asses. It’s pathetic they get it away with most of it.,en,,0,0,3,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],KBalu238389771,K.Balu,False,3068,https://pbs.twimg.com/profile_images/1740251602391629824/c2LJrKln_normal.jpg,@DrSuneelDhand Oh Im sure people are already familiar with the side effects from Ozempic and its not pretty. Pharmaceutical companies cover their asses. Its pathetic they get it away with most of it.,260
1944914363623645276,37094526,2025-07-15 00:18:13+00:00,@DrSuneelDhand Are any Phase IV trials ongoing now?,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],CapeMayMeg,Gator in my Pond,False,2928,https://pbs.twimg.com/profile_images/1812872971675131904/-RsnEUKS_normal.jpg,@DrSuneelDhand Are any Phase IV trials ongoing now?,261,False,False,False,False,False,False,False,False,False,False,37094526,2025-07-15 00:18:13+00:00,@DrSuneelDhand Are any Phase IV trials ongoing now?,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],CapeMayMeg,Gator in my Pond,False,2928,https://pbs.twimg.com/profile_images/1812872971675131904/-RsnEUKS_normal.jpg,@DrSuneelDhand Are any Phase IV trials ongoing now?,261
1944913771195195748,1879814123308904448,2025-07-15 00:15:52+00:00,"@vordenker__ @156BoyWonder @DrSuneelDhand Actually...Ozempic (semaglutide) has demonstrated benefits for both heart and kidney health, particularly in individuals with type 2 diabetes and chronic kidney disease. 

https://t.co/F1Fjd7PDp7",en,,0,1,1,0,[],"['vordenker__', '156BoyWonder', 'DrSuneelDhand']",['https://umcgresearch.org/w/diabetes-drug-ozempic-also-has-positive-effect-in-chronic-kidney-damage'],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944899436506722518 type=replied_to>],EthanWise251746,Ethan Wise,False,70,https://pbs.twimg.com/profile_images/1879814322030870528/hWtwAcyw_normal.jpg,@vordenker__ @156BoyWonder @DrSuneelDhand Actually.Ozempic (semaglutide) has demonstrated benefits for both heart and kidney health particularly in individuals with type 2 diabetes and chronic kidney disease.,262,False,False,False,False,False,False,False,False,False,False,1879814123308904448,2025-07-15 00:15:52+00:00,"@vordenker__ @156BoyWonder @DrSuneelDhand Actually...Ozempic (semaglutide) has demonstrated benefits for both heart and kidney health, particularly in individuals with type 2 diabetes and chronic kidney disease. 

https://t.co/F1Fjd7PDp7",en,,0,1,1,0,[],"['vordenker__', '156BoyWonder', 'DrSuneelDhand']",['https://umcgresearch.org/w/diabetes-drug-ozempic-also-has-positive-effect-in-chronic-kidney-damage'],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944899436506722518 type=replied_to>],EthanWise251746,Ethan Wise,False,70,https://pbs.twimg.com/profile_images/1879814322030870528/hWtwAcyw_normal.jpg,@vordenker__ @156BoyWonder @DrSuneelDhand Actually.Ozempic (semaglutide) has demonstrated benefits for both heart and kidney health particularly in individuals with type 2 diabetes and chronic kidney disease.,262
1944913474078843384,1586677293509926913,2025-07-15 00:14:41+00:00,@DrSuneelDhand Just like the vaccine!,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Pierce814Pierce,Brenda Pierce,False,1464,https://pbs.twimg.com/profile_images/1594390206542757889/JZFU0ol4_normal.jpg,@DrSuneelDhand Just like the vaccine!,263,False,False,False,False,False,False,False,False,False,False,1586677293509926913,2025-07-15 00:14:41+00:00,@DrSuneelDhand Just like the vaccine!,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Pierce814Pierce,Brenda Pierce,False,1464,https://pbs.twimg.com/profile_images/1594390206542757889/JZFU0ol4_normal.jpg,@DrSuneelDhand Just like the vaccine!,263
1944913292407005635,1776888255717511168,2025-07-15 00:13:58+00:00,@DrSuneelDhand It’s being advertised obsessively.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Suzan6530896271,Suzan,False,22,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@DrSuneelDhand Its being advertised obsessively.,264,False,False,False,False,False,False,False,False,False,False,1776888255717511168,2025-07-15 00:13:58+00:00,@DrSuneelDhand It’s being advertised obsessively.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Suzan6530896271,Suzan,False,22,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@DrSuneelDhand Its being advertised obsessively.,264
1944913237637837064,65830452,2025-07-15 00:13:45+00:00,@DrSuneelDhand I think the problem is people taking it that do not have type 2 diabetes. It may be fine for a diabetic but not ok for someone who isn't.,en,,0,0,3,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],giveu2tictacs,The Gal,False,2692,https://pbs.twimg.com/profile_images/1903238844729921537/lv_9KbRE_normal.jpg,@DrSuneelDhand I think the problem is people taking it that do not have type 2 diabetes. It may be fine for a diabetic but not ok for someone who isnt.,265,False,False,False,False,False,False,False,False,False,False,65830452,2025-07-15 00:13:45+00:00,@DrSuneelDhand I think the problem is people taking it that do not have type 2 diabetes. It may be fine for a diabetic but not ok for someone who isn't.,en,,0,0,3,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],giveu2tictacs,The Gal,False,2692,https://pbs.twimg.com/profile_images/1903238844729921537/lv_9KbRE_normal.jpg,@DrSuneelDhand I think the problem is people taking it that do not have type 2 diabetes. It may be fine for a diabetic but not ok for someone who isnt.,265
1944911698584068416,21191250,2025-07-15 00:07:38+00:00,@DrSuneelDhand I can see both sides. I work with a woman who’s lost 150 pounds on Ozempic and it probably saved her life. Then a guy friend went on it after his doctor suggested it and he had severe problems within a few weeks of taking it.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],MichiganderOTC,ireadalot,False,286,https://pbs.twimg.com/profile_images/1307069874389291011/n2UbtLts_normal.jpg,@DrSuneelDhand I can see both sides. I work with a woman whos lost 150 pounds on Ozempic and it probably saved her life. Then a guy friend went on it after his doctor suggested it and he had severe problems within a few weeks of taking it.,266,False,False,False,False,False,True,False,False,False,False,21191250,2025-07-15 00:07:38+00:00,@DrSuneelDhand I can see both sides. I work with a woman who’s lost 150 pounds on Ozempic and it probably saved her life. Then a guy friend went on it after his doctor suggested it and he had severe problems within a few weeks of taking it.,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],MichiganderOTC,ireadalot,False,286,https://pbs.twimg.com/profile_images/1307069874389291011/n2UbtLts_normal.jpg,@DrSuneelDhand I can see both sides. I work with a woman whos lost 150 pounds on Ozempic and it probably saved her life. Then a guy friend went on it after his doctor suggested it and he had severe problems within a few weeks of taking it.,266
